OBJECTID,X,Y,DEM,最湿温度,最湿湿度,最干温度,最干湿度,气温较差,暖季温度,暖季湿度,年平均雨,冷季温度,冷季湿度,年平均气
6242,102.599999,24.013599,1617,21.69566727,81.08722687,18.26399994,60.30036545,11.12438202,21.36748886,80.21295166,949.2106934,12.87528992,65.81369781,18.02628136
6243,103.329002,23.9039,1348,21.22200775,82.4744339,17.8764534,63.37485886,10.60117435,21.10364151,81.46633911,984.9023438,12.27556992,69.53771973,17.36039734
6244,103.147003,23.931601,1156,21.45220757,82.19823456,18.00281715,62.33525467,10.77478695,21.23421669,81.19276428,986.3561401,12.56879902,68.39978027,17.56515121
6245,103.873001,23.819599,1581,21.34558105,83.17453003,17.45541763,66.67508698,9.989917755,21.02921486,82.24339294,991.7069702,12.25392628,72.64677429,17.24348259
6246,103.510002,23.875999,1137,21.19923592,82.7543869,17.78001976,64.33351898,10.44452095,21.02451515,81.75328827,986.1124878,12.17882061,70.52277374,17.36283302
6247,104.053001,23.791201,1726,21.41181755,83.5562439,16.97268295,67.88183594,9.782687187,20.92930603,82.69330597,992.5601196,12.28401184,73.7234726,17.2071743
6248,103.692001,23.8479,1507,21.2407589,82.94444275,17.65995407,65.57441711,10.1952076,21.0440197,81.97325897,989.8705444,12.18608665,71.64677429,17.29190254
6249,104.593002,23.7048,1638,21.4372139,83.82666016,16.77453423,68.64580536,9.680417061,20.94600487,82.95748138,991.569397,12.19094944,74.43785858,17.33506012
6250,104.773003,23.6756,1479,21.61029243,83.50922394,17.60218239,68.2412262,9.768945694,21.28305435,82.50530243,996.7381592,12.17228222,74.13743591,17.44398117
6251,104.234001,23.7626,1568,21.26408386,84.25099182,15.99527454,69.09030151,9.628656387,20.62039375,83.48757172,991.6087646,12.11387348,74.82201385,17.1692009
6252,104.952004,23.646299,1313,21.68683434,83.42876434,18.04422188,68.13420105,9.825702667,21.48286819,82.33214569,1002.019714,12.08817101,74.10090637,17.52330399
6253,104.414002,23.733801,1557,21.214571,84.44801331,15.73649216,69.37116241,9.601887703,20.53575516,83.70501709,991.9212646,12.04170227,75.08546448,17.17420769
6254,105.666,23.527399,1065,20.95227623,83.28920746,17.76369286,68.68205261,9.614768028,21.81330872,81.991745,1053.196533,11.64325619,74.50067902,17.40149879
6255,105.309998,23.587099,1576,21.25126839,83.41795349,18.15147972,68.28140259,9.76938343,21.59430695,82.18883514,1023.484863,11.81289387,74.23784637,17.44632721
6256,105.833,23.5364,919,20.82398224,83.21539307,17.60930634,68.76708984,9.555515289,21.91872978,81.8848877,1066.050293,11.58373165,74.49946594,17.45241547
6257,106.008003,23.5175,916,20.20696259,83.16146088,17.35873795,69.28722382,9.386689186,22.06966019,81.67121124,1083.080566,11.39295292,74.88448334,0
6258,105.130997,23.6168,1649,21.39452744,83.48264313,18.15827179,68.31974792,9.788052559,21.51883125,82.28864288,1014.630981,11.86867046,74.31259155,17.32008553
6259,105.487999,23.557301,1353,21.06278992,83.318367,18.05557632,68.22467041,9.730165482,21.6676178,82.06291962,1034.436279,11.77410412,74.10639191,17.52830696
6260,97.601097,24.5065,1127,20.90205383,85.23321533,14.51423931,59.04513931,11.11275196,20.93537712,83.92412567,1291.368896,12.13109589,62.77534485,0
6261,98.117599,24.433201,1537,20.79502296,85.71405792,14.5066967,59.66963959,11.07182407,20.81028748,84.32744598,1317.399292,12.01230145,63.3016243,17.32538605
6262,97.7463,24.4809,964,20.87344933,85.38134766,14.52229404,59.22845459,11.10119057,20.90179443,84.04786682,1299.47937,12.10318375,62.93112564,17.21508026
6263,97.929001,24.455,1639,20.8372097,85.57038116,14.50841331,59.4678421,11.08218193,20.8499279,84.20596313,1309.833252,12.05036259,63.12501144,17.23721504
6264,98.305901,24.4111,1284,20.80594444,85.72167969,14.55269909,59.73813629,11.08390617,20.81380272,84.3381958,1316.306274,12.02737617,63.39414978,17.29209328
6265,98.869499,24.3435,2195,21.34233856,84.61582947,15.43263054,58.71692657,11.32750988,21.31840515,83.40374756,1237.451782,12.75119686,62.90789032,17.49794769
6266,99.0569,24.320499,779,21.51716423,84.29419708,15.72165871,58.30887222,11.4155035,21.48000908,83.1242981,1217.856201,13.00444508,62.7447052,17.50925064
6267,99.244102,24.2974,1720,21.64323044,84.08441925,16.0190239,57.87428665,11.48818779,21.62463951,82.91621399,1207.502808,13.26616859,62.55748367,17.64574051
6268,98.494003,24.3888,864,20.99879265,85.38768005,14.91137218,59.42841339,11.1457634,20.99451256,84.03620148,1287.953613,12.29472733,63.1835556,17.26727295
6269,98.6819,24.3662,1776,21.16990089,85.03368378,15.13020802,59.1328392,11.2247715,21.13366127,83.74960327,1264.306641,12.48552418,63.06918335,17.34103966
6270,99.804199,24.2267,2176,21.81004333,83.63169861,16.94138718,56.36875153,11.4378891,21.83023071,82.2587738,1198.349365,14.0236063,61.40963364,18.04610252
6271,99.990402,24.2027,1442,21.72979355,83.44862366,16.9810257,55.67142487,11.37939358,21.76429176,81.98697662,1184.860352,14.08459663,60.67850494,18.12643433
6272,99.431,24.274,1489,21.80524063,84.04209137,16.48066902,57.62828445,11.5015974,21.79385185,82.83633423,1220.270264,13.65074348,62.48243713,17.77946663
6273,99.617699,24.250401,1616,21.81131363,83.86347198,16.70401382,56.9325676,11.4949379,21.83399963,82.57740021,1212.333374,13.8637495,61.91811371,17.93317413
6274,100.733002,24.1047,1662,20.93427277,83.58850861,17.36066246,59.22584534,11.78212166,22.52248001,82.09690094,1181.591431,14.29445457,65.36402893,18.41078758
6275,100.176003,24.178499,2041,21.65615463,83.38626862,17.03212929,55.64466095,11.38317108,21.79713249,81.88565063,1179.736816,14.13263416,60.71518326,18.21895599
6276,100.362,24.1541,2200,21.4944725,83.45016479,17.13334465,56.5245018,11.47522354,21.98807526,81.95815277,1183.141235,14.19504261,61.82911682,18.37547493
6277,100.547997,24.129499,1925,21.14418411,83.56295013,17.22797966,58.2113266,11.65562344,22.26749611,82.07644653,1184.851318,14.21347713,64.02454376,18.29973793
6278,101.471001,24.003401,2396,22.95606422,81.52899933,18.85700035,59.56014633,11.41811848,23.42411423,80.24611664,1093.731201,15.31998825,65.16135406,18.77178764
6279,101.287003,24.028999,1403,22.14269257,82.34079742,18.25927925,59.59960556,11.54119587,23.05963707,81.01229858,1137.179443,14.91834736,65.39956665,18.73032761
6280,101.654999,23.9776,660,23.89380836,80.33322144,19.61557388,59.34934235,11.33096409,24.10380554,79.09477234,1030.30896,16.00776482,64.62193298,18.93881226
6281,100.917999,24.079599,2119,21.07376099,83.3614502,17.60132408,59.56731415,11.79492664,22.68388176,81.90369415,1168.725586,14.41882515,65.83907318,18.53419304
6282,101.102997,24.054399,1268,21.46827126,83.03175354,17.82017326,59.66055679,11.70429325,22.80163765,81.62437439,1159.982666,14.57443714,65.7808609,18.65405846
6283,102.388001,23.8725,1760,23.45204163,80.11397552,19.37368011,60.10353088,11.11837101,23.15741158,79.06606293,957.1809692,14.8478775,65.36385345,18.46990776
6284,102.022003,23.925501,2035,25.08694839,78.90835571,20.48972893,59.37577438,11.22755814,24.85047913,77.71751404,937.6256104,16.70459557,64.34011841,18.87805557
6285,101.838997,23.9517,990,24.70853615,79.32723999,20.25728798,59.10975266,11.29951477,24.73044586,78.10604095,972.3581543,16.62046051,64.14665985,18.94021416
6286,102.205002,23.899099,1107,24.49628639,79.28358459,20.1191349,59.59044266,11.19699192,24.26689911,78.15003967,942.7099609,16.07085991,64.63780212,18.74842453
6287,102.570999,23.8458,1955,22.63958359,80.75817108,18.87242126,60.54887772,11.05821323,22.44444466,79.7559433,974.2595215,14.07556248,65.98134613,18.28972244
6288,102.752998,23.8188,1675,22.28027916,81.29716492,18.53243446,61.06854248,10.97627068,21.99252892,80.30731964,988.0819702,13.57501602,66.67672729,18.12314796
6289,103.116997,23.764401,1784,21.73435211,82.1139679,18.16401482,62.69848251,10.71127224,21.5244751,81.10153198,1007.111328,12.93356609,68.62709808,17.77066612
6290,103.299004,23.7369,1269,21.60002136,82.44138336,18.03149414,63.55063629,10.56667137,21.35724068,81.43026733,1006.088867,12.72339249,69.57147217,17.65120888
6291,102.934998,23.7917,1452,21.91734505,81.74510193,18.30760002,61.95144653,10.83547592,21.69620132,80.74184418,1001.198608,13.15045166,67.75624084,18.0083828
6292,103.661003,23.681299,1881,21.52912903,82.85410309,17.84981918,65.86946106,10.0914402,21.19173813,81.89572906,1003.57489,12.51166821,71.8455658,17.40398598
6293,103.842003,23.653299,1520,21.61500549,82.96720123,17.71193886,67.0136795,9.871668816,21.2172699,82.04763794,996.0134888,12.55272961,72.87119293,17.41729164
6294,104.022003,23.625099,1439,21.71559715,83.18545532,17.45737076,67.99055481,9.686030388,21.15688133,82.32080078,991.1553955,12.62806892,73.75093079,17.37343025
6295,103.480003,23.7092,1975,21.48834229,82.66645813,17.93245697,64.77713776,10.29783726,21.22961426,81.68218994,1008.068604,12.51735401,70.79480743,17.57753754
6296,104.740997,23.510401,1490,21.68297386,83.27680969,17.57689667,68.12670898,9.706724167,21.28144264,82.33164978,992.951355,12.41543865,73.93332672,17.56292534
6297,104.202004,23.596701,1664,21.4637661,84.04141998,16.25691986,69.13098907,9.577010155,20.73094749,83.28083801,988.8693848,12.30335903,74.822052,17.31641579
6298,104.382004,23.5681,1589,21.18351555,84.61222839,15.45553875,69.6510849,9.561083794,20.43794632,83.90595245,989.8734741,12.0213232,75.32878113,17.30414772
6299,104.561997,23.539301,1457,21.58897209,83.63806152,16.93790436,68.64671326,9.629642487,20.9894104,82.80124664,993.4144287,12.42309475,74.38909912,17.35826874
6300,104.919998,23.4813,1413,21.67972755,83.21987152,17.87954521,67.93422699,9.773683548,21.44363022,82.1897583,999.5611572,12.28629684,73.8035202,17.62981987
6301,105.272003,23.4307,726,21.17645645,83.29135895,17.99915695,68.10899353,9.737267494,21.54063225,82.10247803,1022.798584,11.90380955,74.00541687,0
6302,105.608002,23.383101,1272,20.97419167,83.25061798,17.7346077,68.57394409,9.618466377,21.75238037,81.98047638,1048.565796,11.69808292,74.39635468,17.4133358
6303,105.098999,23.452,1211,21.65112495,83.1911087,18.02921677,67.83731842,9.809334755,21.56210518,82.1049881,1006.184875,12.19033813,73.72943878,17.39875603
6304,105.456001,23.393299,1476,21.01998138,83.22355652,17.95329475,68.06562042,9.713342667,21.61657715,81.99865723,1032.682617,11.84183216,73.91127777,17.54782486
6305,98.4692,24.2173,1625,21.29027939,84.97315979,15.37662315,58.86264801,11.29440689,21.28272247,83.68398285,1267.583252,12.72299671,63.01491928,17.48037338
6306,97.905296,24.282301,949,20.99064445,85.25260162,14.76866436,59.09814453,11.18133545,21.0178833,83.943367,1293.500854,12.3017149,63.01096725,17.35516357
6307,98.281799,24.238701,848,21.2110424,85.10540009,15.21101475,58.97164917,11.23779678,21.19326591,83.78781891,1275.271484,12.59037399,62.97515106,17.4080658
6308,98.093697,24.260599,1094,21.00759315,85.3014679,14.8298769,59.17670822,11.19285679,21.0252037,83.98653412,1295.592896,12.32680225,63.11887741,17.46978378
6309,97.756699,24.313801,1469,20.98029709,85.19387054,14.71452045,59.01686096,11.17271328,21.01379395,83.89297485,1290.450684,12.28018951,62.90669632,17.32571793
6310,98.850601,24.187099,1321,21.61818886,84.53726196,15.91142941,58.3573494,11.47119999,21.58104515,83.32731628,1242.901001,13.16929626,62.99110413,17.57292938
6311,99.218803,24.1259,1616,22.05814171,84.3417511,16.77879143,57.91901398,11.64260006,21.98918533,83.15357971,1250.443726,13.88021564,63.14796448,17.91929436
6312,98.396103,24.1273,1231,21.4085598,84.87505341,15.52778435,58.69902039,11.341465,21.37606239,83.59812164,1264.473755,12.86530399,62.9814415,0
6313,98.6548,24.198099,1201,21.438694,84.76226044,15.61681461,58.64554214,11.37555599,21.41786957,83.51386261,1255.222778,12.9221344,63.0130806,17.48813629
6314,99.031898,24.148899,1984,21.84392738,84.360466,16.27534294,58.02009201,11.58193111,21.77274704,83.17285156,1235.893921,13.47467327,62.98737717,17.83915329
6315,99.592003,24.079399,2734,22.10630035,83.95359802,17.1893425,56.91020584,11.61249447,22.04428673,82.66073608,1228.884644,14.20515823,62.32894897,18.0344944
6316,99.964302,24.032,2158,21.767519,83.2241745,16.98898315,54.15758896,11.26929188,21.56467438,81.64835358,1169.363525,14.14156532,59.01938629,18.25250816
6317,99.778297,24.055799,1015,21.92442703,83.57468414,17.09718323,55.60904694,11.43682957,21.81609726,82.13863373,1199.045166,14.181777,60.74640656,18.19278336
6318,99.405502,24.102699,1076,22.12837029,84.19922638,17.022892,57.42488861,11.68198204,22.07406044,82.97596741,1244.649292,14.09627724,62.85530853,17.92618561
6319,100.521004,23.959299,1223,21.56838036,83.46046448,17.22279549,57.03083038,11.46735382,22.03759766,81.9803009,1195.438232,14.26792622,62.44359589,18.44759178
6320,100.150002,24.0079,1689,21.72263336,83.11985016,16.95847321,53.71168137,11.22064304,21.4899025,81.50156403,1160.357544,14.13087559,58.49579239,18.27352715
6321,100.335999,23.9837,1729,21.69931221,83.29948425,17.09038925,55.12700272,11.3324337,21.74682617,81.75328827,1178.570068,14.20993233,60.15342331,18.4756794
6322,100.706001,23.9347,1893,21.51961517,83.47782135,17.42473412,58.45896912,11.55180931,22.34392166,82.04209137,1203.775146,14.40873718,64.13847351,18.49381065
6323,100.890999,23.909901,1589,21.65269661,83.22316742,17.73672104,59.09314728,11.58077431,22.58705521,81.83249664,1190.723877,14.58259964,64.97524261,18.60268593
6324,101.259003,23.859699,1672,22.65287018,82.19007874,18.50369453,59.6423912,11.42969227,23.21628952,80.89073944,1154.551025,15.22195339,65.25222015,18.98699379
6325,101.443001,23.834299,1312,23.54753876,81.10553741,19.29579163,59.62340927,11.34488392,23.86120033,79.83306885,1094.390015,15.86133862,65.02681732,18.97245789
6326,101.626999,23.808701,2424,24.80554008,79.66043091,20.22418404,59.3005867,11.30581379,24.81748009,78.40297699,1013.475647,16.79116821,64.371315,19.08896828
6327,101.074997,23.884899,1661,22.02646446,82.8365097,18.04726219,59.50226212,11.52374649,22.84576035,81.48931885,1178.729492,14.82663822,65.31240845,18.83791924
6328,101.994003,23.757,1617,27.01319504,76.96757507,22.01448822,58.52207947,11.30263329,26.81208229,75.67475891,855.7238159,18.73884583,63.04882431,19.19804573
6329,102.360001,23.704399,1908,24.74232674,79.20769501,20.35919571,59.97916412,11.14817333,24.61278915,78.06343842,955.2124634,16.4740181,64.94490051,18.95568848
6330,101.810997,23.7829,572,26.28491402,77.86040497,21.45609665,58.86079407,11.29817677,26.15016937,76.58356476,910.6140137,18.09518433,63.58464813,19.39826393
6331,102.177002,23.730801,1792,26.25495148,77.61076355,21.55264854,58.98448944,11.25344658,26.19901466,76.36307526,885.3942871,18.11289024,63.62592316,19.03359795
6332,103.087997,23.597099,1266,21.99206161,82.08547211,18.31669235,63.08074951,10.65167713,21.7950058,81.06256866,1031.827271,13.27576542,68.90209198,18.04988289
6333,102.542,23.6779,1428,23.51584816,80.44615173,19.44331741,60.84618759,11.04605007,23.37846947,79.38278198,1003.84259,15.18528366,66.08254242,18.75190544
6334,103.268997,23.5699,1315,21.82453918,82.39163971,18.16223526,63.88749695,10.50236511,21.57137871,81.37911224,1026.660645,13.00779915,69.79646301,17.77745819
6335,102.905998,23.624201,1362,22.48471451,81.76969147,18.62156105,62.51091003,10.8257637,22.1969738,80.77441406,1033.324097,13.84268761,68.13708496,18.10614777
6336,102.723999,23.651199,1338,22.89384651,81.25408173,18.92668533,61.84331894,10.92901134,22.61155319,80.24199677,1022.273987,14.30221653,67.32161713,18.39806938
6337,104.171997,23.430799,1394,22.71817207,81.51433563,19.78554535,67.30402374,9.533747673,22.03675842,80.5499649,978.2313232,13.69724464,72.98207092,17.60472298
6338,103.449997,23.5424,2024,21.68886566,82.59043121,18.07192802,65.1003952,10.22067547,21.40421677,81.60979462,1023.214478,12.76132393,71.01309204,17.66445541
6339,103.991997,23.4589,1685,22.14821815,82.37965393,18.5722332,67.51589203,9.647176743,21.58884811,81.45814514,988.8972778,13.11860466,73.24539948,17.52922058
6340,103.630997,23.514799,1834,21.72061729,82.71105957,18.04995537,66.04011536,10.029953,21.35223579,81.75278473,1012.761108,12.73397732,71.93437195,17.65846252
6341,103.810997,23.4869,1857,21.87255096,82.64238739,18.15235138,67.00122833,9.816830635,21.43421936,81.70957184,999.4570923,12.83105946,72.79724884,17.56505394
6342,105.059998,23.304501,1453,21.67099571,83.02882385,17.98550415,67.65990448,9.785610199,21.5538063,81.97919464,1003.601868,12.33003807,73.49827576,17.80129433
6343,104.350998,23.402399,1529,22.66936874,81.69207001,19.54397964,67.43237305,9.537581444,21.9487133,80.74006653,979.3552856,13.59602547,73.1127243,17.57962799
6344,104.709999,23.3452,1317,21.79940414,82.99327087,17.93350029,67.91294098,9.693893433,21.38307953,82.05632782,1001.339844,12.66258144,73.7022934,17.56048584
6345,104.889,23.316299,624,21.73660088,82.9927597,17.94578171,67.72961426,9.747378349,21.48130226,81.99018097,997.1846924,12.46154976,73.54453278,17.80082893
6346,104.530998,23.3739,1505,22.01537895,82.70624542,18.19627953,67.94610596,9.615143776,21.46086311,81.80128479,990.5771484,12.94736862,73.67347717,17.48700905
6347,105.206001,23.313,1661,21.62152481,83.04946136,18.01514626,67.63478851,9.806464195,21.62292671,81.96343994,1009.574707,12.2357235,73.48047638,17.86470222
6348,105.535004,23.2516,0,0,83.1389389,17.88382721,67.96088409,9.693353653,21.6312561,81.91085815,1036.544434,11.848176,73.76172638,0
6349,105.476997,23.2747,1319,20.9723053,83.1559906,17.9002018,67.97007751,9.700324059,21.61077309,81.9376297,1033.868408,11.86491966,73.78627014,17.59203911
6350,104.978996,23.2106,558,21.71887207,82.90986633,18.00813866,67.56182861,9.767243385,21.54805183,81.8864975,1000.086975,12.4504118,73.371315,17.88046265
6351,97.880898,24.110901,1435,21.12553596,85.03342438,15.0065546,58.82662582,11.26820278,21.16273117,83.76145935,1284.133423,12.52672958,62.97042465,17.50767708
6352,98.060799,24.125401,913,21.13680649,85.09011078,15.05840015,58.90493393,11.27512264,21.1664753,83.81124878,1286.320435,12.54277134,63.06603241,17.51055145
